Empoyee_No,Empoyee_Name,FirstName,LastName,JobGrade,Contract_Type,Birthday,Status,Sex,Age,Update_DT,Create_DT
AB0962,Porsche Luettgen,Porsche,Luettgen,17,P,1971-03-31,Marry,Male,37,2019-11-14,2018-02-28
AB0963,Jimmie DuBuque,Jimmie,DuBuque,14,P,1989-06-08,Marry,Female,42,2019-03-18,2018-03-05
AB0964,Brad Zboncak,Brad,Zboncak,11,C,1989-04-27,Single,Female,33,2019-06-11,2018-12-30
AB0965,Marty Rau,Marty,Rau,11,C,1991-10-22,Single,Female,42,2019-03-04,2018-10-10
AB0966,Valentine Auer,Valentine,Auer,20,P,1969-07-03,Single,Male,39,2019-05-08,2018-06-25
AB0967,Miles Parisian,Miles,Parisian,14,P,1963-08-15,Single,Male,44,2019-04-12,2018-10-26
AB0968,Billie Lebsack,Billie,Lebsack,16,P,1989-08-21,Single,Male,37,2019-10-07,2018-09-01
AB0969,Exie Hayes,Exie,Hayes,12,P,1979-05-11,Marry,Female,46,2019-11-06,2018-11-08
AB0970,Vania Watsica,Vania,Watsica,15,P,1976-11-25,Marry,Male,39,2019-05-10,2018-11-25
AB0971,Johnie Wuckert,Johnie,Wuckert,15,P,1992-08-02,Single,Female,27,2019-07-04,2018-09-13
AB0972,Marvin Schimmel,Marvin,Schimmel,18,C,1984-03-17,Marry,Male,34,2019-10-28,2018-10-25
AB0973,Ashley Spinka,Ashley,Spinka,19,C,1984-03-06,Marry,Male,27,2019-10-16,2018-08-10
AB0974,Leonor Schowalter,Leonor,Schowalter,11,P,1986-09-06,Marry,Male,32,2019-01-15,2018-09-13
AB0975,Rudolf Kohler,Rudolf,Kohler,20,P,1992-02-17,Marry,Female,27,2019-03-02,2018-09-07
AB0976,Edie Blick,Edie,Blick,19,C,1989-08-02,Marry,Male,40,2019-07-11,2018-05-10
AB0977,Margorie Towne,Margorie,Towne,16,P,1964-12-01,Marry,Female,43,2019-09-17,2018-01-22
AB0978,Leigh Graham,Leigh,Graham,10,P,1972-07-09,Single,Male,27,2019-10-30,2018-06-30
AB0979,Beth Rolfson,Beth,Rolfson,20,C,1963-08-02,Single,Male,50,2019-11-21,2018-10-02
AB0980,Josie Braun,Josie,Braun,17,C,1984-01-10,Marry,Male,36,2019-08-28,2018-04-03
AB0981,Alfred Emmerich,Alfred,Emmerich,13,P,1962-05-21,Marry,Female,45,2019-12-13,2018-03-03
AB0982,Randy Padberg,Randy,Padberg,13,C,1972-10-29,Single,Male,28,2019-09-12,2018-10-06
AB0983,Oma Langosh,Oma,Langosh,20,C,1993-02-22,Single,Male,30,2019-01-05,2018-09-07
AB0984,Elisha Schultz,Elisha,Schultz,12,P,1994-10-20,Single,Male,37,2019-09-18,2018-07-19
AB0985,Susy Kuhn,Susy,Kuhn,10,P,1980-05-27,Single,Female,40,2019-10-10,2018-04-13
AB0986,Carmina Stark,Carmina,Stark,16,C,1958-03-25,Single,Male,32,2019-06-20,2018-04-15
AB0987,Sang Thompson,Sang,Thompson,20,P,1974-03-05,Marry,Male,34,2019-11-20,2018-09-02
AB0988,Freida Douglas,Freida,Douglas,15,C,1988-03-05,Marry,Male,45,2019-10-30,2018-03-19
AB0989,Alex Stamm,Alex,Stamm,11,C,1991-12-13,Single,Female,30,2019-03-26,2018-02-01
AB0990,Jan Turcotte,Jan,Turcotte,19,P,1961-05-11,Marry,Male,36,2019-03-30,2018-06-24
AB0991,Katy Quigley,Katy,Quigley,14,P,1984-03-08,Marry,Female,46,2019-05-23,2018-08-31
AB0992,Neta Zulauf,Neta,Zulauf,15,C,1990-07-24,Single,Male,38,2019-05-21,2018-05-02
AB0993,Jermaine Shanahan,Jermaine,Shanahan,15,P,1957-06-20,Marry,Female,30,2019-07-03,2018-07-21
AB0994,Jeri Bogan,Jeri,Bogan,10,P,1982-06-06,Marry,Female,38,2019-06-28,2018-10-10
AB0995,Arlene Waelchi,Arlene,Waelchi,20,C,1972-06-26,Single,Male,44,2019-02-20,2018-09-27
AB0996,Tyson Weissnat,Tyson,Weissnat,20,C,1979-12-13,Single,Male,30,2019-09-26,2018-09-18
AB0997,America Muller,America,Muller,15,C,1988-05-25,Marry,Female,49,2019-09-26,2018-03-29
AB0998,Joyce Abernathy,Joyce,Abernathy,19,C,1959-09-15,Single,Male,32,2019-12-19,2018-09-25
AB0999,Deidre Ward,Deidre,Ward,15,P,1991-03-07,Marry,Female,45,2019-08-20,2018-04-02
AB1000,Teddy Breitenberg,Teddy,Breitenberg,10,P,1983-11-18,Marry,Male,41,2019-11-09,2018-08-27
