Empoyee_No,Empoyee_Name,FirstName,LastName,JobGrade,Contract_Type,Birthday,Status,Sex,Age,Update_DT,Create_DT
AB0235,Haywood Mann,Haywood,Mann,16,P,1968-07-18,Marry,Female,27,2019-07-24,2018-04-23
AB0236,Hyman DuBuque,Hyman,DuBuque,17,P,1977-08-06,Single,Male,35,2019-12-13,2018-05-03
AB0237,Chase Zulauf,Chase,Zulauf,16,C,1967-10-27,Marry,Male,33,2019-10-03,2018-01-26
AB0238,Jewel Hand,Jewel,Hand,15,C,1974-01-10,Marry,Female,46,2019-08-17,2018-11-03
AB0239,Daron Hyatt,Daron,Hyatt,17,P,1972-10-31,Single,Male,38,2019-02-16,2018-11-06
AB0240,Chuck Stanton,Chuck,Stanton,10,P,1988-10-23,Single,Male,48,2019-07-22,2018-09-03
AB0241,Brady Koch,Brady,Koch,15,C,1979-02-14,Single,Male,32,2019-02-14,2018-07-24
AB0242,Deetta Reinger,Deetta,Reinger,12,C,1990-03-12,Single,Female,47,2019-01-01,2018-09-04
AB0243,America Miller,America,Miller,16,P,1975-10-03,Marry,Male,36,2019-01-09,2018-09-02
AB0244,Audra Kshlerin,Audra,Kshlerin,13,C,1970-12-12,Single,Female,37,2019-06-04,2018-08-22
AB0245,Hung McCullough,Hung,McCullough,20,P,1991-03-23,Single,Male,42,2019-03-05,2018-04-01
AB0246,Andrew Zemlak,Andrew,Zemlak,11,P,1966-08-28,Single,Male,49,2019-05-05,2018-12-01
AB0247,Raymon Paucek,Raymon,Paucek,19,C,1969-05-29,Single,Female,31,2019-02-13,2018-08-11
AB0248,Hollis Heidenreich,Hollis,Heidenreich,19,P,1971-12-07,Single,Male,32,2019-09-16,2018-04-05
AB0249,Akiko Heathcote,Akiko,Heathcote,17,P,1992-11-19,Single,Male,34,2019-10-14,2018-10-07
AB0250,Daniel Berge,Daniel,Berge,14,C,1961-09-15,Single,Female,36,2019-06-03,2018-09-09
AB0251,Euna Heidenreich,Euna,Heidenreich,10,P,1980-10-05,Single,Female,27,2019-12-03,2018-07-07
AB0252,Jamal Vandervort,Jamal,Vandervort,13,P,1959-10-06,Marry,Male,44,2019-12-23,2018-01-11
AB0253,Alfonso Welch,Alfonso,Welch,13,P,1985-03-26,Single,Male,42,2019-12-14,2018-12-24
AB0254,Brett Fritsch,Brett,Fritsch,13,P,1991-01-13,Single,Female,49,2019-05-07,2018-06-15
AB0255,Bud Schultz,Bud,Schultz,12,P,1996-09-06,Marry,Male,33,2019-04-10,2018-02-20
AB0256,Lindy Wilderman,Lindy,Wilderman,17,P,1967-07-04,Single,Male,30,2019-11-29,2018-03-09
AB0257,Marlo Mueller,Marlo,Mueller,18,P,1991-10-23,Marry,Male,28,2019-11-23,2018-10-13
AB0258,Adolph Cummerata,Adolph,Cummerata,14,C,1976-01-02,Marry,Female,48,2019-12-27,2018-01-03
AB0259,Lovie Morar,Lovie,Morar,13,C,1964-01-16,Single,Male,40,2019-11-03,2018-05-14
AB0260,Annemarie Anderson,Annemarie,Anderson,15,P,1995-02-12,Single,Male,43,2019-07-29,2018-02-04
AB0261,Evalyn Schimmel,Evalyn,Schimmel,14,P,1978-07-18,Single,Male,44,2019-02-21,2018-08-27
AB0262,Zack Steuber,Zack,Steuber,15,C,1987-11-21,Marry,Male,37,2019-05-18,2018-03-17
AB0263,Jarrett Shields,Jarrett,Shields,17,C,1981-01-02,Single,Female,48,2019-09-22,2018-07-10
AB0264,Modesto O'Hara,Modesto,O'Hara,16,C,1984-05-05,Marry,Female,49,2019-10-04,2018-08-01
AB0265,Retha Reichel,Retha,Reichel,13,C,1979-05-30,Single,Male,31,2019-02-14,2018-09-21
AB0266,Lee Cummerata,Lee,Cummerata,18,P,1963-07-24,Single,Female,36,2019-06-30,2018-08-18
AB0267,Abel Zemlak,Abel,Zemlak,15,C,1982-03-08,Single,Female,39,2019-10-16,2018-07-29
AB0268,Antonio Franecki,Antonio,Franecki,11,P,1996-04-18,Marry,Female,33,2019-03-25,2018-02-18
AB0269,Wm Schimmel,Wm,Schimmel,17,C,1977-01-04,Single,Female,43,2019-01-19,2018-12-17
AB0270,Genny Friesen,Genny,Friesen,16,C,1978-01-08,Marry,Female,50,2019-05-06,2018-12-29
AB0271,Anabel Greenfelder,Anabel,Greenfelder,11,C,1972-07-15,Marry,Male,32,2019-10-16,2018-06-19
AB0272,Dorian Lakin,Dorian,Lakin,15,C,1969-11-10,Single,Female,38,2019-05-26,2018-04-02
AB0273,Alda Abbott,Alda,Abbott,15,C,1957-07-18,Single,Female,36,2019-05-25,2018-01-07
AB0274,Danita Nolan,Danita,Nolan,15,P,1966-04-03,Single,Male,43,2019-07-01,2018-04-21
AB0275,Queenie Jakubowski,Queenie,Jakubowski,20,C,1963-08-17,Marry,Male,29,2019-01-05,2018-05-09
AB0276,Zane Schinner,Zane,Schinner,20,P,1962-05-12,Marry,Female,31,2019-07-14,2018-05-12
AB0277,Carisa Walsh,Carisa,Walsh,13,P,1970-10-11,Marry,Male,42,2019-10-24,2018-05-10
AB0278,Sharolyn Pagac,Sharolyn,Pagac,18,P,1996-12-27,Single,Male,36,2019-08-30,2018-04-25
AB0279,Ferne Murazik,Ferne,Murazik,11,P,1982-04-03,Single,Female,41,2019-10-06,2018-07-03
AB0280,Darrin Thompson,Darrin,Thompson,18,P,1993-03-20,Single,Female,41,2019-03-12,2018-12-16
AB0281,Lavonna Mitchell,Lavonna,Mitchell,19,C,1971-09-02,Marry,Male,44,2019-01-11,2018-07-12
AB0282,Alida Schultz,Alida,Schultz,10,C,1963-01-08,Single,Female,41,2019-02-01,2018-08-12
AB0283,Brianna Veum,Brianna,Veum,18,C,1976-01-17,Marry,Male,42,2019-01-28,2018-10-13
AB0284,Carey Fay,Carey,Fay,14,P,1985-09-27,Single,Female,49,2019-07-15,2018-01-02
AB0285,Shelton Howell,Shelton,Howell,18,P,1971-01-24,Single,Female,31,2019-08-04,2018-03-03
AB0286,Napoleon Ernser,Napoleon,Ernser,15,C,1996-08-31,Single,Female,34,2019-04-05,2018-06-29
AB0287,Alysia Heathcote,Alysia,Heathcote,12,P,1978-01-21,Marry,Male,43,2019-04-27,2018-08-26
AB0288,Yuko Padberg,Yuko,Padberg,20,P,1960-10-06,Marry,Male,50,2019-08-11,2018-11-02
AB0289,Melida Lesch,Melida,Lesch,17,P,1988-06-04,Marry,Female,42,2019-07-30,2018-03-11
AB0290,Donna Murazik,Donna,Murazik,19,C,1968-03-05,Marry,Female,44,2019-01-22,2018-05-25
AB0291,Victoria Steuber,Victoria,Steuber,12,P,1995-01-02,Single,Male,37,2019-10-09,2018-01-31
AB0292,Augustine Muller,Augustine,Muller,19,C,1987-03-27,Marry,Male,49,2019-04-25,2018-11-08
AB0293,Leida Ziemann,Leida,Ziemann,13,P,1988-09-28,Single,Female,27,2019-07-27,2018-01-22
AB0294,Lauri O'Conner,Lauri,O'Conner,15,P,1984-12-19,Single,Female,35,2019-05-11,2018-09-13
AB0295,Robbie Stoltenberg,Robbie,Stoltenberg,11,P,1995-02-20,Marry,Male,31,2019-09-14,2018-02-09
AB0296,Debra Beatty,Debra,Beatty,11,C,1971-01-13,Single,Male,48,2019-07-04,2018-07-08
AB0297,Emory Balistreri,Emory,Balistreri,10,C,1993-09-14,Single,Female,39,2019-01-02,2018-06-03
AB0298,Chong Leannon,Chong,Leannon,18,C,1993-05-09,Marry,Male,47,2019-08-04,2018-10-02
AB0299,Tarra Wintheiser,Tarra,Wintheiser,10,P,1974-10-10,Single,Female,36,2019-05-13,2018-06-10
AB0300,Chieko Mante,Chieko,Mante,12,P,1990-03-17,Single,Male,31,2019-02-06,2018-12-18
AB0301,Rodney Nikolaus,Rodney,Nikolaus,12,C,1964-10-13,Single,Male,33,2019-02-19,2018-05-05
AB0302,Cruz Murphy,Cruz,Murphy,10,P,1972-01-30,Marry,Male,34,2019-01-21,2018-07-29
AB0303,Renato Langosh,Renato,Langosh,15,C,1967-08-07,Single,Male,40,2019-03-07,2018-01-04
AB0304,Raleigh Sanford,Raleigh,Sanford,11,C,1986-09-10,Marry,Female,47,2019-09-08,2018-10-02
AB0305,Alex Sawayn,Alex,Sawayn,19,P,1980-06-23,Single,Male,45,2019-10-11,2018-02-22
AB0306,Adalberto Funk,Adalberto,Funk,17,C,1982-12-30,Single,Female,31,2019-11-03,2018-10-28
AB0307,Robin Jacobs,Robin,Jacobs,20,C,1958-06-20,Marry,Male,37,2019-06-16,2018-12-10
AB0308,Leo Breitenberg,Leo,Breitenberg,12,P,1978-12-16,Marry,Female,35,2019-01-31,2018-12-23
AB0309,Clay Schowalter,Clay,Schowalter,16,C,1995-11-05,Marry,Male,28,2019-03-01,2018-09-30
AB0310,Clinton Koepp,Clinton,Koepp,14,P,1983-03-06,Marry,Female,50,2019-11-27,2018-03-30
AB0311,Beryl O'Conner,Beryl,O'Conner,18,P,1959-07-11,Single,Female,45,2019-05-05,2018-02-05
AB0312,Suzi Rosenbaum,Suzi,Rosenbaum,14,P,1972-02-19,Marry,Male,41,2019-08-11,2018-04-10
AB0313,Jaleesa Gutmann,Jaleesa,Gutmann,20,P,1983-11-02,Marry,Female,39,2019-09-09,2018-09-18
AB0314,Olin Rogahn,Olin,Rogahn,16,C,1963-12-04,Single,Female,27,2019-08-24,2018-08-15
AB0315,Keesha Runte,Keesha,Runte,18,C,1974-03-22,Single,Male,44,2019-09-27,2018-09-22
AB0316,Shawn Dickinson,Shawn,Dickinson,18,C,1974-03-25,Marry,Male,29,2019-10-24,2018-03-15
AB0317,Tracie Lehner,Tracie,Lehner,17,P,1957-07-11,Single,Female,30,2019-08-13,2018-09-18
AB0318,Alexander Boyle,Alexander,Boyle,20,C,1986-07-28,Marry,Female,43,2019-01-29,2018-08-23
AB0319,Shayne Wyman,Shayne,Wyman,11,C,1963-10-01,Marry,Female,40,2019-12-22,2018-05-08
AB0320,Louella Schmitt,Louella,Schmitt,15,P,1964-11-24,Marry,Female,33,2019-11-11,2018-10-10
AB0321,Kay Spencer,Kay,Spencer,14,P,1977-03-01,Single,Male,44,2019-05-06,2018-11-13
AB0322,Karena Harvey,Karena,Harvey,16,P,1964-04-25,Single,Female,30,2019-07-15,2018-12-09
AB0323,Damion DuBuque,Damion,DuBuque,15,P,1982-12-30,Single,Female,29,2019-03-13,2018-05-06
AB0324,Jefferey Batz,Jefferey,Batz,18,C,1983-02-21,Marry,Female,34,2019-11-17,2018-11-21
AB0325,Michel Johnston,Michel,Johnston,13,C,1975-06-14,Single,Male,38,2019-07-29,2018-06-23
AB0326,Gus Mraz,Gus,Mraz,16,P,1996-01-17,Single,Female,41,2019-05-26,2018-03-10
AB0327,Cathy Hoeger,Cathy,Hoeger,15,C,1986-10-28,Marry,Male,43,2019-05-05,2018-09-28
AB0328,Fran Carter,Fran,Carter,17,P,1974-10-24,Marry,Female,41,2019-11-29,2018-01-21
AB0329,Jacinto Fay,Jacinto,Fay,11,P,1983-10-11,Marry,Female,39,2019-03-27,2018-09-17
AB0330,Kenneth Greenholt,Kenneth,Greenholt,20,C,1976-09-25,Marry,Female,36,2019-11-04,2018-04-04
AB0331,Theo Pfannerstill,Theo,Pfannerstill,20,P,1995-07-09,Single,Male,39,2019-09-26,2018-01-14
AB0332,Ulysses Kihn,Ulysses,Kihn,11,P,1993-10-25,Marry,Male,29,2019-01-05,2018-07-18
AB0333,Annabel Robel,Annabel,Robel,17,P,1966-12-28,Marry,Female,37,2019-11-05,2018-11-18
AB0334,Graig Crona,Graig,Crona,15,P,1980-11-03,Single,Male,31,2019-02-25,2018-02-22
AB0335,Percy West,Percy,West,13,C,1972-01-26,Marry,Male,28,2019-01-12,2018-07-14
AB0336,Zula Zemlak,Zula,Zemlak,15,P,1959-03-30,Single,Male,27,2019-09-25,2018-12-25
AB0337,Zofia King,Zofia,King,14,C,1968-04-23,Single,Female,35,2019-02-05,2018-01-24
AB0338,Gwendolyn Fritsch,Gwendolyn,Fritsch,16,P,1959-05-26,Single,Female,30,2019-04-27,2018-03-16
AB0339,Robt Hegmann,Robt,Hegmann,16,P,1990-04-18,Marry,Male,30,2019-05-04,2018-10-17
AB0340,Young Tremblay,Young,Tremblay,20,C,1976-03-09,Marry,Male,44,2019-03-07,2018-10-27
AB0341,Kandace Morar,Kandace,Morar,17,C,1968-12-12,Marry,Female,39,2019-07-18,2018-12-06
AB0342,Lynn Jacobi,Lynn,Jacobi,15,P,1958-07-08,Marry,Female,49,2019-09-12,2018-02-17
AB0343,Rolland Gottlieb,Rolland,Gottlieb,17,P,1959-08-28,Marry,Female,36,2019-07-11,2018-06-15
AB0344,Veronique Muller,Veronique,Muller,15,P,1969-03-26,Single,Female,37,2019-09-22,2018-10-27
AB0345,Truman Cruickshank,Truman,Cruickshank,14,P,1978-12-06,Marry,Female,46,2019-03-06,2018-12-24
AB0346,Williams Cassin,Williams,Cassin,18,P,1976-02-13,Single,Female,43,2019-03-02,2018-08-22
AB0347,Patty Douglas,Patty,Douglas,10,P,1964-03-06,Single,Female,46,2019-04-02,2018-02-20
AB0348,Jamar Metz,Jamar,Metz,19,C,1976-03-11,Single,Female,31,2019-10-27,2018-02-19
AB0349,Paul Goyette,Paul,Goyette,11,C,1974-07-04,Single,Male,35,2019-10-01,2018-02-15
AB0350,Jim Kirlin,Jim,Kirlin,12,P,1957-02-21,Single,Female,34,2019-08-25,2018-09-01
AB0351,April Lemke,April,Lemke,17,C,1964-08-13,Marry,Male,45,2019-06-27,2018-01-20
AB0352,Jimmie Hudson,Jimmie,Hudson,13,C,1965-04-08,Marry,Female,33,2019-03-02,2018-05-01
AB0353,Adriana Rippin,Adriana,Rippin,20,P,1966-06-01,Marry,Male,37,2019-11-12,2018-08-17
AB0354,Lorrie Gleichner,Lorrie,Gleichner,12,P,1968-11-20,Single,Female,27,2019-06-09,2018-05-23
AB0355,Wendell Blick,Wendell,Blick,18,P,1990-12-30,Single,Male,49,2019-07-07,2018-10-17
AB0356,Patty Lebsack,Patty,Lebsack,19,C,1969-02-07,Marry,Female,48,2019-08-06,2018-11-12
AB0357,Alisha Mohr,Alisha,Mohr,17,C,1971-12-25,Single,Female,33,2019-11-16,2018-09-24
AB0358,Talia Hills,Talia,Hills,14,C,1992-08-31,Single,Male,30,2019-08-06,2018-08-23
AB0359,Joan Grimes,Joan,Grimes,16,P,1960-07-28,Single,Male,44,2019-08-16,2018-09-12
AB0360,Malik Goodwin,Malik,Goodwin,10,C,1971-10-09,Marry,Male,39,2019-11-20,2018-12-07
AB0361,Everette Vandervort,Everette,Vandervort,20,P,1976-03-14,Single,Female,47,2019-04-18,2018-02-20
AB0362,Irving Kreiger,Irving,Kreiger,11,P,1977-07-09,Single,Male,40,2019-10-23,2018-11-13
AB0363,Rolland Abbott,Rolland,Abbott,18,C,1968-08-14,Single,Female,37,2019-06-26,2018-02-09
AB0364,Paris Oberbrunner,Paris,Oberbrunner,16,P,1959-03-14,Marry,Female,35,2019-07-20,2018-06-27
AB0365,Coral Wyman,Coral,Wyman,16,P,1970-06-26,Marry,Female,49,2019-04-02,2018-08-07
AB0366,Darcy Jacobi,Darcy,Jacobi,13,P,1963-08-25,Marry,Male,48,2019-11-01,2018-11-11
AB0367,Peter Thiel,Peter,Thiel,12,C,1994-10-19,Marry,Male,41,2019-07-26,2018-07-12
AB0368,Tammera Reichert,Tammera,Reichert,18,P,1973-07-22,Single,Male,39,2019-06-21,2018-05-20
AB0369,Renaldo Treutel,Renaldo,Treutel,18,P,1972-12-08,Single,Female,37,2019-05-04,2018-10-01
AB0370,Lang Ernser,Lang,Ernser,18,P,1996-03-03,Marry,Female,40,2019-12-30,2018-06-08
AB0371,Barbra Bogisich,Barbra,Bogisich,11,C,1987-03-08,Marry,Female,43,2019-10-04,2018-08-22
AB0372,Sharlene Dibbert,Sharlene,Dibbert,14,C,1975-03-29,Single,Male,48,2019-03-23,2018-02-11
AB0373,Cordie Batz,Cordie,Batz,15,C,1963-06-17,Single,Female,32,2019-08-02,2018-12-06
AB0374,Elayne Wintheiser,Elayne,Wintheiser,15,C,1985-04-18,Single,Male,36,2019-10-09,2018-01-31
AB0375,Sang Bayer,Sang,Bayer,17,C,1981-01-01,Single,Female,47,2019-07-25,2018-01-03
AB0376,Simonne Cronin,Simonne,Cronin,17,P,1965-07-11,Marry,Male,30,2019-01-11,2018-05-06
AB0377,Marguerita O'Kon,Marguerita,O'Kon,16,P,1973-11-15,Marry,Female,41,2019-04-02,2018-02-03
AB0378,Glenn Flatley,Glenn,Flatley,11,P,1977-05-15,Single,Male,31,2019-04-05,2018-06-30
AB0379,Kati Keebler,Kati,Keebler,13,P,1977-07-07,Single,Female,32,2019-03-26,2018-05-22
AB0380,Shari Morar,Shari,Morar,10,C,1967-04-28,Single,Female,40,2019-12-20,2018-09-16
AB0381,Vania Tillman,Vania,Tillman,17,P,1980-01-04,Single,Female,37,2019-01-02,2018-09-07
AB0382,Barney Nicolas,Barney,Nicolas,15,C,1977-06-16,Marry,Male,30,2019-05-10,2018-11-22
AB0383,Eden Dach,Eden,Dach,12,P,1985-04-15,Single,Female,27,2019-11-09,2018-11-28
AB0384,Svetlana Shields,Svetlana,Shields,16,C,1970-10-16,Marry,Male,36,2019-12-31,2018-07-28
AB0385,Michale Kohler,Michale,Kohler,11,C,1969-12-06,Marry,Male,35,2019-07-04,2018-04-04
AB0386,Cory Hyatt,Cory,Hyatt,13,C,1973-11-06,Single,Female,46,2019-01-06,2018-10-13
AB0387,Kenia Donnelly,Kenia,Donnelly,12,P,1988-07-01,Marry,Female,29,2019-11-12,2018-03-20
AB0388,Fleta Oberbrunner,Fleta,Oberbrunner,11,C,1983-11-11,Single,Female,36,2019-02-12,2018-02-27
AB0389,Antonia Keeling,Antonia,Keeling,19,P,1960-10-11,Marry,Female,42,2019-02-04,2018-10-02
AB0390,Tracy Ziemann,Tracy,Ziemann,10,P,1978-07-14,Marry,Female,33,2019-10-05,2018-02-13
AB0391,Eneida Streich,Eneida,Streich,15,C,1971-03-28,Single,Female,46,2019-06-10,2018-04-25
AB0392,Cheri Hayes,Cheri,Hayes,17,C,1959-05-01,Marry,Male,44,2019-11-29,2018-10-02
AB0393,Cecile Rempel,Cecile,Rempel,11,C,1972-04-19,Marry,Female,40,2019-05-02,2018-09-12
AB0394,Zoila Gulgowski,Zoila,Gulgowski,14,C,1982-03-05,Single,Female,35,2019-02-14,2018-05-28
AB0395,Chauncey Kuhn,Chauncey,Kuhn,11,P,1963-03-27,Marry,Female,42,2019-12-30,2018-12-16
AB0396,Chi Williamson,Chi,Williamson,11,C,1987-05-24,Single,Male,50,2019-03-19,2018-11-19
AB0397,Sau Kuvalis,Sau,Kuvalis,13,C,1977-09-25,Marry,Male,36,2019-04-21,2018-04-09
AB0398,Rubin Hammes,Rubin,Hammes,13,P,1983-03-27,Marry,Female,44,2019-03-11,2018-04-07
AB0399,Damian Heathcote,Damian,Heathcote,11,P,1983-01-23,Single,Male,36,2019-01-24,2018-10-25
AB0400,Marion Lebsack,Marion,Lebsack,12,P,1975-06-18,Marry,Female,45,2019-10-25,2018-12-20
AB0401,Tony Powlowski,Tony,Powlowski,15,C,1973-04-04,Marry,Female,41,2019-03-09,2018-11-29
AB0402,Rusty Howe,Rusty,Howe,12,P,1982-04-25,Single,Male,29,2019-05-16,2018-10-06
AB0403,Leonel Kassulke,Leonel,Kassulke,17,P,1961-01-31,Single,Male,49,2019-06-06,2018-09-25
AB0404,Pearle Ankunding,Pearle,Ankunding,19,C,1959-06-18,Single,Male,36,2019-06-07,2018-04-14
AB0405,Jordon Dickinson,Jordon,Dickinson,12,C,1967-09-10,Marry,Male,40,2019-07-01,2018-09-28
AB0406,Janel Hansen,Janel,Hansen,15,P,1990-06-02,Single,Male,36,2019-09-23,2018-07-23
AB0407,Carol Haley,Carol,Haley,15,C,1989-06-25,Single,Male,37,2019-11-09,2018-04-02
AB0408,Leonor Mills,Leonor,Mills,17,C,1960-10-06,Single,Male,45,2019-06-14,2018-12-07
AB0409,Luise Mayer,Luise,Mayer,19,C,1984-08-08,Marry,Female,45,2019-09-29,2018-08-20
AB0410,Maude Leuschke,Maude,Leuschke,14,C,1971-02-08,Single,Female,27,2019-11-16,2018-03-22
AB0411,Marquis Baumbach,Marquis,Baumbach,13,C,1961-11-01,Marry,Male,42,2019-07-04,2018-08-19
AB0412,Nelson Heaney,Nelson,Heaney,20,C,1989-10-03,Single,Male,39,2019-06-04,2018-03-27
AB0413,Angelica Dickinson,Angelica,Dickinson,20,P,1992-12-09,Marry,Male,31,2019-03-15,2018-06-07
AB0414,Eloy Sipes,Eloy,Sipes,15,C,1973-08-07,Marry,Female,32,2019-04-02,2018-02-05
AB0415,Aurelia Weimann,Aurelia,Weimann,15,C,1990-12-17,Marry,Female,46,2019-03-19,2018-03-12
AB0416,Kenda Spencer,Kenda,Spencer,16,C,1975-01-22,Marry,Male,32,2019-02-20,2018-03-20
AB0417,Jody Schneider,Jody,Schneider,20,C,1977-04-16,Marry,Female,36,2019-05-04,2018-03-10
AB0418,Hershel Harvey,Hershel,Harvey,16,C,1996-06-27,Marry,Female,48,2019-02-19,2018-08-14
AB0419,Alyse Cassin,Alyse,Cassin,10,C,1994-12-09,Marry,Female,39,2019-04-04,2018-05-11
AB0420,Linnie Lubowitz,Linnie,Lubowitz,13,C,1976-10-07,Marry,Female,44,2019-10-28,2018-09-02
AB0421,Clay Lemke,Clay,Lemke,20,P,1966-08-23,Marry,Female,40,2019-04-09,2018-08-17
AB0422,Romelia Bogan,Romelia,Bogan,13,P,1961-10-16,Single,Male,33,2019-10-10,2018-06-01
AB0423,Leone Cole,Leone,Cole,13,P,1967-10-18,Marry,Male,28,2019-06-23,2018-10-28
AB0424,Zachary Wilkinson,Zachary,Wilkinson,19,C,1968-06-30,Single,Male,36,2019-08-06,2018-01-15
AB0425,Elmo Barrows,Elmo,Barrows,11,P,1959-02-14,Single,Female,46,2019-07-01,2018-01-16
AB0426,Sean Fadel,Sean,Fadel,18,C,1983-07-10,Marry,Male,47,2019-07-14,2018-10-24
AB0427,Iliana Mante,Iliana,Mante,14,P,1965-09-22,Single,Male,32,2019-10-08,2018-03-21
AB0428,Andy Altenwerth,Andy,Altenwerth,16,P,1964-03-26,Marry,Female,42,2019-04-03,2018-10-03
AB0429,Sona Hane,Sona,Hane,11,C,1991-06-11,Single,Female,45,2019-03-01,2018-06-14
AB0430,Collin Cummings,Collin,Cummings,20,C,1973-04-29,Marry,Female,45,2019-06-22,2018-04-21
AB0431,Joel Emard,Joel,Emard,15,P,1995-02-03,Marry,Male,45,2019-03-24,2018-07-31
AB0432,Carl Kunze,Carl,Kunze,11,P,1992-08-28,Marry,Male,40,2019-11-01,2018-06-22
AB0433,Russ Lind,Russ,Lind,17,C,1974-03-17,Single,Male,33,2019-05-20,2018-07-28
AB0434,Steve Stamm,Steve,Stamm,16,P,1984-07-22,Single,Male,46,2019-07-16,2018-04-29
AB0435,Allene Wisozk,Allene,Wisozk,19,P,1972-01-25,Marry,Male,47,2019-03-05,2018-03-15
AB0436,Demetrius Funk,Demetrius,Funk,14,C,1968-05-11,Single,Male,49,2019-03-01,2018-05-27
AB0437,Cecil Paucek,Cecil,Paucek,13,C,1971-11-21,Marry,Male,38,2019-09-04,2018-01-07
AB0438,Stanford Feeney,Stanford,Feeney,11,P,1980-04-27,Single,Female,42,2019-04-19,2018-07-28
AB0439,Laurinda Lehner,Laurinda,Lehner,18,C,1993-04-14,Marry,Male,28,2019-03-12,2018-09-29
AB0440,Kathryn Rippin,Kathryn,Rippin,16,C,1995-08-12,Single,Female,29,2019-01-16,2018-12-26
AB0441,Beverly Purdy,Beverly,Purdy,11,P,1977-05-17,Single,Female,41,2019-12-05,2018-03-05
AB0442,Irma Stracke,Irma,Stracke,12,P,1995-05-30,Marry,Female,38,2019-11-25,2018-07-04
AB0443,Lizzette Ratke,Lizzette,Ratke,15,C,1971-12-15,Single,Female,31,2019-04-05,2018-03-04
AB0444,Darlena Wyman,Darlena,Wyman,16,P,1989-04-06,Marry,Male,48,2019-11-24,2018-02-15
AB0445,Markus Parisian,Markus,Parisian,20,C,1970-08-06,Single,Female,30,2019-02-04,2018-10-14
AB0446,Blake Zieme,Blake,Zieme,13,C,1974-04-19,Marry,Male,31,2019-02-09,2018-01-01
AB0447,Isa Muller,Isa,Muller,14,C,1968-04-26,Single,Female,30,2019-09-05,2018-09-20
AB0448,Richie Macejkovic,Richie,Macejkovic,13,P,1986-08-17,Marry,Female,47,2019-09-19,2018-08-12
AB0449,Emmanuel Schumm,Emmanuel,Schumm,17,P,1994-09-29,Marry,Male,40,2019-12-08,2018-01-22
AB0450,Kasey Emmerich,Kasey,Emmerich,10,C,1995-02-18,Single,Female,35,2019-08-08,2018-09-18
AB0451,Adrian Will,Adrian,Will,11,P,1970-07-24,Single,Male,49,2019-12-01,2018-12-15
AB0452,Morgan Paucek,Morgan,Paucek,14,P,1964-01-07,Single,Male,45,2019-05-24,2018-03-02
AB0453,Kip Nienow,Kip,Nienow,11,P,1966-12-27,Marry,Male,32,2019-10-12,2018-09-28
AB0454,Augustus Towne,Augustus,Towne,11,C,1971-08-25,Single,Male,47,2019-11-29,2018-12-20
AB0455,Neda Kuhic,Neda,Kuhic,20,C,1977-09-01,Marry,Male,35,2019-12-17,2018-07-17
AB0456,Shalanda Romaguera,Shalanda,Romaguera,15,P,1990-08-05,Single,Female,41,2019-09-04,2018-02-21
AB0457,Nereida Leffler,Nereida,Leffler,11,P,1986-10-17,Single,Male,46,2019-10-26,2018-11-23
AB0458,Rosemary Kutch,Rosemary,Kutch,10,P,1985-10-17,Single,Female,28,2019-02-25,2018-04-15
AB0459,Shawanda Lowe,Shawanda,Lowe,11,P,1979-01-27,Marry,Female,27,2019-06-19,2018-01-02
AB0460,Margareta Kozey,Margareta,Kozey,15,C,1961-10-24,Marry,Female,27,2019-10-15,2018-08-13
AB0461,Renna Ratke,Renna,Ratke,20,P,1989-07-29,Single,Female,45,2019-05-11,2018-12-25
AB0462,Kortney Dibbert,Kortney,Dibbert,11,P,1967-05-14,Single,Female,29,2019-04-27,2018-12-08
AB0463,Cherly Halvorson,Cherly,Halvorson,16,P,1985-06-03,Single,Female,45,2019-05-07,2018-08-01
AB0464,Mitchell Bechtelar,Mitchell,Bechtelar,17,P,1988-01-16,Single,Male,38,2019-03-14,2018-12-12
AB0465,Pasquale Wintheiser,Pasquale,Wintheiser,15,P,1980-06-18,Marry,Male,27,2019-12-09,2018-01-25
AB0466,Eric Schuster,Eric,Schuster,17,C,1959-01-31,Marry,Female,47,2019-02-05,2018-05-25
AB0467,Fallon Stehr,Fallon,Stehr,20,C,1981-09-08,Marry,Male,35,2019-05-04,2018-06-03
AB0468,Bertram Ondricka,Bertram,Ondricka,19,P,1977-06-08,Marry,Female,30,2019-02-17,2018-11-14
AB0469,Mechelle Heaney,Mechelle,Heaney,18,C,1985-07-23,Marry,Female,44,2019-08-09,2018-10-07
AB0470,Aubrey Torphy,Aubrey,Torphy,11,C,1958-05-06,Single,Male,40,2019-07-06,2018-12-12
AB0471,Sonya Kunde,Sonya,Kunde,11,C,1983-11-08,Single,Male,28,2019-09-20,2018-11-12
AB0472,Eli Luettgen,Eli,Luettgen,16,C,1988-10-02,Marry,Female,49,2019-09-05,2018-12-28
AB0473,Titus Greenfelder,Titus,Greenfelder,19,P,1969-10-27,Single,Male,39,2019-12-11,2018-08-09
AB0474,Isiah Huel,Isiah,Huel,11,C,1996-01-11,Single,Male,46,2019-08-03,2018-09-12
AB0475,Gary King,Gary,King,12,C,1996-10-11,Single,Female,47,2019-04-20,2018-08-04
AB0476,Mariann Marvin,Mariann,Marvin,11,P,1973-09-07,Marry,Female,28,2019-11-16,2018-06-17
